updated;price
2003-01-29;51.9232
2003-01-28;51.9455
2003-01-25;51.8078
2003-01-24;51.4925
2003-01-23;51.4073
2003-01-22;50.9981
2003-01-21;51.2786
2003-01-18;51.2945
2003-01-17;51.0122
2003-01-16;51.0263
2003-01-15;51.0188
2003-01-14;51.156
2003-01-11;51.1456
2003-01-10;51.432
2003-01-09;51.1301
2003-01-08;51.1856
2003-01-06;51.1856
2003-01-05;51.2047
2003-01-04;50.9631
2003-01-01;50.9631
2002-12-31;50.9377
2002-12-28;50.8836
2002-12-27;50.7702
2002-12-26;50.7462
2002-12-25;50.6222
2002-12-24;51.0113
2002-12-21;51.0061
2002-12-20;51.0559
2002-12-19;50.8763
2002-12-18;50.8817
2002-12-17;50.6999
2002-12-16;50.6574
2002-12-14;50.1381
2002-12-12;50.1381
2002-12-11;50.4317
2002-12-10;50.3033
2002-12-07;50.1317
2002-12-06;49.9562
2002-12-05;50.0833
2002-12-04;49.6099
2002-12-03;49.6264
2002-11-30;49.3207
2002-11-29;49.2788
2002-11-28;49.4316
2002-11-27;49.865
2002-11-26;50.1537
2002-11-23;50.3236
2002-11-22;50.1018
2002-11-21;50.2612
2002-11-20;50.3462
2002-11-19;50.2614
2002-11-16;50.2732
2002-11-15;50.4002
2002-11-14;50.5488
2002-11-13;50.4484
2002-11-12;50.5518
2002-11-11;50.5868
2002-11-09;49.4969
2002-11-07;49.4969
2002-11-06;49.5016
2002-11-05;49.6761
2002-11-02;49.7021
2002-11-01;49.5614
2002-10-31;49.3855
2002-10-30;49.4104
2002-10-29;49.1194
2002-10-26;49.2979
2002-10-25;49.0726
2002-10-24;49.0169
2002-10-23;48.9773
2002-10-22;49.0959
2002-10-19;48.9945
2002-10-18;49.1138
2002-10-17;49.2699
2002-10-16;49.285
2002-10-15;49.4848
2002-10-12;49.5545
2002-10-11;49.577
2002-10-10;49.285
2002-10-09;49.6139
2002-10-08;49.6101
2002-10-05;49.6996
2002-10-04;49.7453
2002-10-03;49.5601
2002-10-02;49.8767
2002-10-01;49.5929
2002-09-28;49.2664
2002-09-27;49.3633
2002-09-26;49.3872
2002-09-25;49.1108
2002-09-24;49.1506
2002-09-21;49.1495
2002-09-20;49.0459
2002-09-19;48.6204
2002-09-18;48.5782
2002-09-17;49.026
2002-09-14;49.3671
2002-09-13;49.1165
2002-09-12;49.2174
2002-09-11;49.1217
2002-09-10;49.3441
2002-09-07;49.5871
2002-09-06;49.5886
2002-09-05;49.4723
2002-09-04;49.0988
2002-09-03;48.8441
2002-08-31;48.923
2002-08-30;48.5109
2002-08-29;48.3858
2002-08-28;48.1801
2002-08-27;48.0115
2002-08-24;47.9776
2002-08-23;48.1901
2002-08-22;48.4085
2002-08-21;48.2534
2002-08-20;48.6231
2002-08-17;48.4393
2002-08-16;48.4237
2002-08-15;48.5345
2002-08-14;48.2788
2002-08-13;48.1971
2002-08-10;48.4449
2002-08-09;48.5648
2002-08-08;48.6092
2002-08-07;49.1054
2002-08-06;49.4214
2002-08-03;49.2593
2002-08-02;49.2339
2002-08-01;49.4375
2002-07-31;49.1189
2002-07-30;49.279
2002-07-27;49.7557
2002-07-26;49.7753
2002-07-25;49.262
2002-07-24;49.5046
2002-07-23;49.6843
2002-07-20;49.8824
2002-07-19;49.4538
2002-07-18;49.6589
2002-07-17;49.4581
2002-07-16;48.9776
2002-07-13;48.9426
2002-07-12;48.8675
2002-07-11;48.9429
2002-07-10;48.6299
2002-07-09;48.367
2002-07-06;47.8596
2002-07-05;48.1011
2002-07-04;48.1957
2002-07-03;48.1825
2002-07-02;48.2804
2002-06-29;48.0071
2002-06-28;47.9665
2002-06-27;47.7984
2002-06-26;47.2357
2002-06-25;47.1962
2002-06-22;47.1828
2002-06-21;46.9103
2002-06-20;46.9588
2002-06-19;46.5299
2002-06-18;46.3509
2002-06-15;46.2722
2002-06-14;46.1455
2002-06-13;45.8869
2002-06-12;45.8869
2002-06-11;45.7628
2002-06-08;45.8271
2002-06-07;45.6697
2002-06-06;45.7521
2002-06-05;45.8599
2002-06-04;45.6396
2002-06-01;45.8755
2002-05-31;45.8054
2002-05-30;45.6614
2002-05-29;45.6072
2002-05-28;45.5791
2002-05-25;45.5103
2002-05-24;45.5645
2002-05-23;45.6284
2002-05-22;45.6167
2002-05-21;45.7137
2002-05-19;45.564
2002-05-18;45.5233
2002-05-17;45.5704
2002-05-16;45.2891
2002-05-15;45.4432
2002-05-14;45.7426
2002-05-09;45.7473
2002-05-08;45.785
2002-05-07;45.7812
2002-05-01;45.4481
2002-04-30;45.506
2002-04-28;45.4706
2002-04-27;45.3802
2002-04-26;45.2428
2002-04-25;45.0979
2002-04-24;45.1392
2002-04-23;45.0701
2002-04-20;45.1576
2002-04-19;45.0551
2002-04-18;44.9176
2002-04-17;44.7841
2002-04-16;44.7595
2002-04-13;44.7899
2002-04-12;44.7975
2002-04-11;44.807
2002-04-10;44.6056
2002-04-09;44.6943
2002-04-06;44.7243
2002-04-05;44.7646
2002-04-04;44.8123
2002-04-03;44.8459
2002-04-02;44.4854
2002-03-30;44.3915
2002-03-29;44.2852
2002-03-28;44.3851
2002-03-27;44.4301
2002-03-26;44.4307
2002-03-23;44.4223
2002-03-22;44.4689
2002-03-21;44.3358
2002-03-20;44.3777
2002-03-19;44.2349
2002-03-16;44.1923
2002-03-15;43.9327
2002-03-14;43.9225
2002-03-13;44.0663
2002-03-12;44.1657
2002-03-08;44.1611
2002-03-07;44.1146
2002-03-06;44.0908
2002-03-05;44.0252
2002-03-02;43.8254
2002-03-01;43.9106
2002-02-28;43.8272
2002-02-27;44.1117
2002-02-26;43.9668
2002-02-23;43.9668
2002-02-22;44.0498
2002-02-21;44.2166
2002-02-20;44.1025
2002-02-19;44.1721
2002-02-16;44.0611
2002-02-15;44.0256
2002-02-14;44.156
2002-02-13;43.913
2002-02-12;43.6575
2002-02-09;43.507
2002-02-08;43.4094
2002-02-07;43.464
2002-02-06;43.7119
2002-02-05;43.5043
2002-02-02;43.2626
2002-02-01;43.378
2002-01-31;43.407
2002-01-30;43.2099
2002-01-29;43.24
2002-01-26;43.5274
2002-01-25;43.5167
2002-01-24;43.7613
2002-01-23;43.7487
2002-01-22;43.9112
2002-01-19;43.9631
2002-01-18;43.9126
2002-01-17;43.9124
2002-01-16;44.134
2002-01-15;44.1207
2002-01-12;43.8761
2002-01-11;43.8924
2002-01-10;43.9856
2002-01-09;43.3644
2002-01-08;43.4367
2002-01-05;43.4367
2002-01-04;43.6206
2002-01-03;43.6869
2002-01-02;43.6869
2002-01-01;43.6869
2001-12-28;43.63
2001-12-27;43.61
2001-12-26;43.48
2001-12-25;43.43
2001-12-22;43.69
2001-12-21;43.83
2001-12-20;44.06
2001-12-19;44.13
2001-12-18;44.01
2001-12-15;43.56
2001-12-14;43.63
2001-12-13;43.16
2001-12-12;43.16
2001-12-11;43.14
2001-12-08;42.74
2001-12-07;42.36
2001-12-06;42.61
2001-12-05;42.53
2001-12-04;42.58
2001-12-01;42.58
2001-11-30;42.62
2001-11-29;42.43
2001-11-28;42.3
2001-11-27;42.37
2001-11-24;42.29
2001-11-23;42.34
2001-11-22;42.41
2001-11-21;42.37
2001-11-20;42.48
2001-11-17;42.65
2001-11-16;42.89
2001-11-15;42.87
2001-11-14;43.17
2001-11-13;43.29
2001-11-10;43.17
2001-11-09;43.45
2001-11-08;43.31
2001-11-07;43.31
2001-11-06;43.31
2001-11-03;43.56
2001-11-02;43.18
2001-11-01;43.13
2001-10-31;43.22
2001-10-30;42.67
2001-10-27;42.34
2001-10-26;42.21
2001-10-25;42.23
2001-10-24;42.09
2001-10-23;42.38
2001-10-20;42.6
2001-10-19;42.79
2001-10-18;42.76
2001-10-17;42.73
2001-10-16;42.87
2001-10-13;42.67
2001-10-12;42.85
2001-10-11;43.06
2001-10-10;43.47
2001-10-09;43.71
2001-10-06;43.59
2001-10-05;43.48
2001-10-04;43.33
2001-10-03;43.53
2001-10-02;43.31
2001-09-29;43.26
2001-09-28;43.3
2001-09-27;43.27
2001-09-26;43.04
2001-09-25;42.81
2001-09-22;42.99
2001-09-21;43.17
2001-09-20;43.14
2001-09-19;43.09
2001-09-18;43.44
2001-09-15;43.29
2001-09-14;43.25
2001-09-13;43.5
2001-09-12;42.82
2001-09-11;43.03
2001-09-08;42.85
2001-09-07;42.87
2001-09-06;42.46
2001-09-05;42.65
2001-09-04;42.71
2001-09-01;42.91
2001-08-31;42.55
2001-08-30;42.65
2001-08-29;42.23
2001-08-28;42.3
2001-08-25;42.52
2001-08-24;42.55
2001-08-23;42.65
2001-08-22;42.37
2001-08-21;42.45
2001-08-18;42.34
2001-08-17;42.38
2001-08-16;41.93
2001-08-15;41.62
2001-08-14;41.76
2001-08-11;41.8
2001-08-10;41.53
2001-08-09;41.54
2001-08-08;41.58
2001-08-07;41.86
2001-08-04;41.99
2001-08-03;42.08
2001-08-02;41.86
2001-08-01;41.87
2001-07-31;41.65
2001-07-28;41.75
2001-07-27;41.77
2001-07-26;41.58
2001-07-25;41.56
2001-07-24;41.67
2001-07-21;41.82
2001-07-20;41.56
2001-07-19;40.94
2001-07-18;40.8
2001-07-17;40.92
2001-07-14;40.96
2001-07-13;41.16
2001-07-12;41.2
2001-07-11;41.2
2001-07-10;41.25
2001-07-07;40.86
2001-07-06;41.01
2001-07-05;41.01
2001-07-04;41.33
2001-07-03;41.26
2001-06-30;40.94
2001-06-29;41.26
2001-06-28;41.25
2001-06-27;41.1
2001-06-26;41.19
2001-06-23;41.21
2001-06-22;40.63
2001-06-21;40.71
2001-06-20;40.79
2001-06-19;40.8
2001-06-16;40.73
2001-06-15;40.44
2001-06-14;39.98
2001-06-13;40.21
2001-06-12;40.21
2001-06-10;40.21
2001-06-09;40.53
2001-06-08;40.57
2001-06-07;41.15
2001-06-06;41.15
2001-06-05;41.42
2001-06-02;41.39
2001-06-01;41.47
2001-05-31;41.31
2001-05-30;41.3
2001-05-29;41.3
2001-05-26;41.03
2001-05-25;41.2
2001-05-24;41.49
2001-05-23;41.82
2001-05-22;41.94
2001-05-19;41.61
2001-05-18;41.52
2001-05-17;41.25
2001-05-16;41.21
2001-05-15;41.07
2001-05-12;41.18
2001-05-11;41.21
2001-05-10;41.61
2001-05-09;41.61
2001-05-08;41.6
2001-05-05;41.58
2001-05-04;41.49
2001-05-03;41.49
2001-05-02;41.49
2001-05-01;41.49
2001-04-29;41.49
2001-04-28;41.52
2001-04-27;41.55
2001-04-26;41.44
2001-04-25;41.51
2001-04-24;41.65
2001-04-21;41.71
2001-04-20;41.25
2001-04-19;41.29
2001-04-18;41.56
2001-04-17;41.44
2001-04-14;41.43
2001-04-13;41.45
2001-04-12;41.43
2001-04-11;41.62
2001-04-10;41.49
2001-04-07;41.18
2001-04-06;41.45
2001-04-05;41.3
2001-04-04;40.99
2001-04-03;40.77
2001-03-31;41.05
2001-03-30;41.32
2001-03-29;41.24
2001-03-28;41.24
2001-03-27;41.08
2001-03-24;40.96
2001-03-23;40.99
2001-03-22;41.14
2001-03-21;40.88
2001-03-20;40.9
2001-03-17;41.18
2001-03-16;41.39
2001-03-15;41.5
2001-03-14;41.85
2001-03-13;42.04
2001-03-12;42.07
2001-03-08;42.1
2001-03-07;41.97
2001-03-06;42.1
2001-03-03;41.68
2001-03-02;41.37
2001-03-01;41.26
2001-02-28;41.54
2001-02-27;41.86
2001-02-24;41.46
2001-02-23;41.27
2001-02-22;41.4
2001-02-21;41.51
2001-02-20;41.51
2001-02-17;41.64
2001-02-16;41.81
2001-02-15;41.67
2001-02-14;41.65
2001-02-13;41.61
2001-02-10;41.3
2001-02-09;41.42
2001-02-08;41.49
2001-02-07;41.85
2001-02-06;41.83
2001-02-03;42.08
2001-02-02;41.77
2001-02-01;41.48
2001-01-31;41.37
2001-01-30;41.43
2001-01-27;41.38
2001-01-26;41.31
2001-01-25;41.61
2001-01-24;41.68
2001-01-23;41.59
2001-01-20;41.78
2001-01-19;41.84
2001-01-18;41.79
2001-01-17;41.85
2001-01-16;41.9
2001-01-13;42.49
2001-01-12;42.25
2001-01-11;42.25
2001-01-10;42.47
2001-01-09;42.78
2001-01-06;42.78
2001-01-05;42.46
2001-01-04;42.31
2001-01-03;42.01
2000-12-30;42.01
2000-12-29;42.1
2000-12-28;41.84
2000-12-27;41.46
2000-12-26;41.36
2000-12-23;41.22
2000-12-22;41.11
2000-12-21;41.08
2000-12-20;41.21
2000-12-19;41.28
2000-12-16;41.24
2000-12-15;40.76
2000-12-14;40.55
2000-12-13;40.54
2000-12-10;40.54
2000-12-09;40.35
2000-12-08;40.36
2000-12-07;40.03
2000-12-06;40.47
2000-12-05;40.22
2000-12-02;39.86
2000-12-01;39.65
2000-11-30;39.49
2000-11-29;39.53
2000-11-28;39.1
2000-11-25;38.95
2000-11-24;39.2
2000-11-23;39.51
2000-11-22;39.62
2000-11-21;39.65
2000-11-18;39.61
2000-11-17;39.58
2000-11-16;39.59
2000-11-15;39.9
2000-11-14;39.69
2000-11-11;39.76
2000-11-10;39.28
2000-11-09;39.66
2000-11-08;40.32
2000-11-05;40.32
2000-11-04;40.17
2000-11-03;40.31
2000-11-02;40.4
2000-11-01;40.24
2000-10-31;40.45
2000-10-28;39.97
2000-10-27;40.04
2000-10-26;40.41
2000-10-25;40.6
2000-10-24;40.62
2000-10-21;40.48
2000-10-20;40.34
2000-10-19;40.4
2000-10-18;40.18
2000-10-17;40.4
2000-10-14;41.04
2000-10-13;40.8
2000-10-12;40.6
2000-10-11;40.47
2000-10-10;40.35
2000-10-07;40.31
2000-10-06;40.65
2000-10-05;40.52
2000-10-04;40.72
2000-10-03;40.91
2000-09-30;40.61
2000-09-29;40.61
2000-09-28;40.77
2000-09-27;40.43
2000-09-26;40.74
2000-09-23;39.94
2000-09-22;39.3
2000-09-21;39.12
2000-09-20;38.94
2000-09-19;38.84
2000-09-16;39.0
2000-09-15;39.1
2000-09-14;39.06
2000-09-13;39.04
2000-09-12;39.54
2000-09-09;39.97
2000-09-08;40.02
2000-09-07;40.52
2000-09-06;40.55
2000-09-05;40.63
2000-09-02;40.17
2000-09-01;40.42
2000-08-31;40.25
2000-08-30;40.81
2000-08-29;40.76
2000-08-26;40.94
2000-08-25;41.05
2000-08-24;40.97
2000-08-23;41.22
2000-08-22;41.32
2000-08-19;41.45
2000-08-18;41.59
2000-08-17;41.74
2000-08-16;41.86
2000-08-15;41.56
2000-08-12;41.46
2000-08-11;41.57
2000-08-10;41.64
2000-08-09;41.91
2000-08-08;41.68
2000-08-05;41.53
2000-08-04;41.57
2000-08-03;41.58
2000-08-02;41.68
2000-08-01;41.84
2000-07-29;42.04
2000-07-28;41.96
2000-07-27;41.98
2000-07-26;41.9
2000-07-25;41.96
2000-07-22;41.72
2000-07-21;41.42
2000-07-20;41.49
2000-07-19;41.52
2000-07-18;41.69
2000-07-15;41.84
2000-07-14;41.92
2000-07-13;42.3
2000-07-12;42.31
2000-07-11;42.4
2000-07-08;42.21
2000-07-07;42.24
2000-07-06;42.35
2000-07-05;42.41
2000-07-04;42.5
2000-07-01;42.62
2000-06-30;42.44
2000-06-29;42.27
2000-06-28;42.12
2000-06-27;42.25
2000-06-24;42.52
2000-06-23;42.29
2000-06-22;42.71
2000-06-21;42.68
2000-06-20;42.76
2000-06-17;42.73
2000-06-16;42.4
2000-06-15;42.77
2000-06-14;42.99
2000-06-13;42.63
2000-06-10;42.63
2000-06-09;42.95
2000-06-08;43.18
2000-06-07;42.95
2000-06-06;42.8
2000-06-03;42.36
2000-06-02;42.39
2000-06-01;42.27
2000-05-31;42.19
2000-05-30;42.15
2000-05-27;41.64
2000-05-26;41.73
2000-05-25;41.64
2000-05-24;42.18
2000-05-23;41.99
2000-05-20;41.9
2000-05-19;42.3
2000-05-18;42.33
2000-05-17;42.55
2000-05-16;42.94
2000-05-13;42.58
2000-05-12;42.79
2000-05-11;43.41
2000-05-10;43.35
2000-05-07;43.35
2000-05-06;43.7
2000-05-05;44.28
2000-05-04;44.28
2000-04-29;44.64
2000-04-28;44.81
2000-04-27;44.93
2000-04-26;45.01
2000-04-25;44.97
2000-04-22;45.13
2000-04-21;45.19
2000-04-20;45.14
2000-04-19;45.42
2000-04-18;45.47
2000-04-15;45.2
2000-04-14;45.31
2000-04-13;45.32
2000-04-12;45.3
2000-04-11;45.22
2000-04-08;45.28
2000-04-07;45.49
2000-04-06;45.79
2000-04-05;45.95
2000-04-04;45.72
2000-04-01;45.58
2000-03-31;45.34
2000-03-30;44.96
2000-03-29;44.97
2000-03-28;45.11
2000-03-25;44.95
2000-03-24;44.73
2000-03-23;44.53
2000-03-22;44.52
2000-03-21;44.63
2000-03-18;44.75
2000-03-17;44.71
2000-03-16;44.78
2000-03-15;44.81
2000-03-14;44.95
2000-03-11;45.11
2000-03-10;45.06
2000-03-08;44.95
2000-03-07;45.19
2000-03-04;45.13
2000-03-03;45.33
2000-03-02;45.27
2000-03-01;45.73
2000-02-29;45.64
2000-02-26;45.88
2000-02-25;46.19
2000-02-24;46.5
2000-02-23;46.35
2000-02-22;45.95
2000-02-19;46.2
2000-02-18;46.24
2000-02-17;45.84
2000-02-16;45.61
2000-02-15;45.91
2000-02-12;46.29
2000-02-11;46.27
2000-02-10;46.1
2000-02-09;46.01
2000-02-08;45.78
2000-02-05;46.05
2000-02-04;46.22
2000-02-03;46.2
2000-02-02;46.23
2000-02-01;46.27
2000-01-29;46.7
2000-01-28;46.74
2000-01-27;46.88
2000-01-26;47.03
2000-01-25;46.95
2000-01-22;47.05
2000-01-21;46.86
2000-01-20;46.71
2000-01-19;46.63
2000-01-18;46.8
2000-01-15;47.03
2000-01-14;47.14
2000-01-13;47.56
2000-01-12;46.58
2000-01-11;45.35
2000-01-07;44.78
2000-01-06;44.2
2000-01-01;43.63
1999-12-30;43.63
1999-12-29;43.62
1999-12-28;43.58
1999-12-25;43.24
1999-12-24;42.98
1999-12-23;43.1
1999-12-22;43.04
1999-12-21;42.93
1999-12-18;43.15
1999-12-17;43.01
1999-12-16;43.16
1999-12-15;43.59
1999-12-11;43.58
1999-12-10;43.75
1999-12-09;43.71
1999-12-08;43.49
1999-12-07;42.97
1999-12-04;42.74
1999-12-03;42.73
1999-12-02;42.73
1999-12-01;42.48
1999-11-30;42.44
1999-11-27;42.63
1999-11-26;42.57
1999-11-25;42.91
1999-11-24;42.88
1999-11-23;42.92
1999-11-20;42.68
1999-11-19;42.9
1999-11-18;42.59
1999-11-17;42.56
1999-11-16;42.38
1999-11-13;42.65
1999-11-12;42.45
1999-11-11;42.37
1999-11-10;42.39
1999-11-06;42.58
1999-11-05;43.16
1999-11-04;43.25
1999-11-03;43.36
1999-11-02;42.85
1999-10-30;42.7
1999-10-29;42.93
1999-10-28;42.65
1999-10-27;42.69
1999-10-26;42.66
1999-10-23;43.16
1999-10-22;42.97
1999-10-21;43.14
1999-10-20;43.07
1999-10-19;43.19
1999-10-16;42.93
1999-10-15;42.49
1999-10-14;42.59
1999-10-13;42.58
1999-10-12;42.51
1999-10-09;42.5
1999-10-08;42.55
1999-10-07;42.64
1999-10-06;42.82
1999-10-05;42.19
1999-10-02;41.54
1999-10-01;41.18
1999-09-30;41.31
1999-09-29;41.51
1999-09-28;41.54
1999-09-25;41.59
1999-09-24;41.24
1999-09-23;41.3
1999-09-22;41.09
1999-09-21;41.23
1999-09-18;41.09
1999-09-17;41.12
1999-09-16;40.88
1999-09-15;41.08
1999-09-14;41.39
1999-09-11;41.93
1999-09-10;41.73
1999-09-09;41.31
1999-09-08;41.32
1999-09-07;41.46
1999-09-04;41.52
1999-09-03;41.42
1999-09-02;40.51
1999-09-01;39.51
1999-08-31;39.32
1999-08-28;39.36
1999-08-27;39.3
1999-08-26;39.4
1999-08-25;39.62
1999-08-24;40.09
1999-08-21;40.12
1999-08-20;39.4
1999-08-19;39.5
1999-08-18;39.62
1999-08-17;39.94
1999-08-14;40.16
1999-08-13;40.07
1999-08-12;40.32
1999-08-11;40.15
1999-08-10;40.66
1999-08-07;39.65
1999-08-06;39.51
1999-08-05;39.4
1999-08-04;39.16
1999-08-03;39.1
1999-07-31;39.08
1999-07-30;38.69
1999-07-29;38.59
1999-07-28;38.54
1999-07-27;38.31
1999-07-24;38.34
1999-07-23;38.24
1999-07-22;38.12
1999-07-21;38.28
1999-07-20;37.93
1999-07-17;38.11
1999-07-16;38.07
1999-07-15;37.95
1999-07-14;37.94
1999-07-13;37.87
1999-07-10;38.07
1999-07-09;38.05
1999-07-08;38.21
1999-07-07;38.56
1999-07-06;38.28
1999-07-03;38.28
1999-07-02;38.23
1999-07-01;38.12
1999-06-30;38.29
1999-06-29;38.38
1999-06-26;38.47
1999-06-25;38.21
1999-06-24;38.54
1999-06-23;38.52
1999-06-22;38.62
1999-06-19;38.61
1999-06-18;38.5
1999-06-17;38.62
1999-06-16;38.99
1999-06-12;39.04
1999-06-11;38.89
1999-06-10;38.99
1999-06-09;38.95
1999-06-08;39.13
1999-06-05;39.05
1999-06-04;39.11
1999-06-03;39.3
1999-06-02;39.07
1999-06-01;39.17
1999-05-29;39.04
1999-05-28;39.01
1999-05-27;39.26
1999-05-26;39.21
1999-05-25;39.36
1999-05-22;39.61
1999-05-21;39.88
1999-05-20;40.07
1999-05-19;40.17
1999-05-18;40.23
1999-05-15;40.34
1999-05-14;39.95
1999-05-13;38.91
1999-05-12;39.01
1999-05-08;39.38
1999-05-07;39.33
1999-05-06;39.21
1999-05-01;38.91
1999-04-30;39.12
1999-04-29;39.3
1999-04-28;39.3
1999-04-27;39.61
1999-04-24;39.79
1999-04-23;39.62
1999-04-22;39.82
1999-04-21;39.92
1999-04-20;39.97
1999-04-17;39.81
1999-04-16;39.95
1999-04-15;40.12
1999-04-14;40.17
1999-04-13;40.24
1999-04-10;40.17
1999-04-09;40.16
1999-04-08;39.98
1999-04-07;40.21
1999-04-06;40.26
1999-04-03;39.84
1999-04-02;39.18
1999-04-01;38.92
1999-03-31;39.07
1999-03-30;39.25
1999-03-27;39.31
1999-03-26;39.52
1999-03-25;39.64
1999-03-24;39.52
1999-03-23;38.9
1999-03-20;38.58
1999-03-19;38.56
1999-03-18;38.1
1999-03-17;37.82
1999-03-16;37.84
1999-03-13;37.78
1999-03-12;37.46
1999-03-11;37.14
1999-03-10;37.09
1999-03-06;37.14
1999-03-05;37.07
1999-03-04;37.01
1999-03-03;36.83
1999-03-02;36.64
1999-03-01;36.55
1999-02-27;36.55
1999-02-26;36.53
1999-02-25;36.77
1999-02-24;37.05
1999-02-23;37.04
1999-02-20;37.33
1999-02-19;37.52
1999-02-18;37.46
1999-02-17;37.58
1999-02-16;37.26
1999-02-13;37.16
1999-02-12;37.02
1999-02-11;37.18
1999-02-10;37.54
1999-02-09;37.65
1999-02-06;37.99
1999-02-05;37.87
1999-02-04;37.8
1999-02-03;37.68
1999-02-02;37.45
1999-02-01;37.21
1999-01-30;37.21
1999-01-29;37.49
1999-01-28;37.56
1999-01-27;37.85
1999-01-26;37.99
1999-01-23;37.55
1999-01-22;37.46
1999-01-21;37.03
1999-01-20;37.9
1999-01-19;36.97
1999-01-16;36.24
1999-01-15;35.39
1999-01-14;35.63
1999-01-13;36.78
1999-01-12;37.78
1999-01-11;36.74
1999-01-07;36.24
1999-01-06;34.15
1999-01-05;34.35
1999-01-01;34.35
1998-12-31;34.6879
1998-12-30;34.5591
1998-12-29;35.1645
1998-12-26;32.5842
1998-12-25;33.2703
1998-12-24;34.4753
1998-12-23;34.7144
1998-12-22;35.1726
1998-12-19;34.7978
1998-12-18;34.6622
1998-12-17;34.6725
1998-12-16;34.1908
1998-12-12;33.5871
1998-12-11;32.7403
1998-12-10;33.2605
1998-12-09;33.685
1998-12-08;33.8558
1998-12-05;32.5997
1998-12-04;31.3614
1998-12-03;30.663
1998-12-02;30.0669
1998-12-01;29.5092
1998-11-28;29.6576
1998-11-27;28.9269
1998-11-26;28.9897
1998-11-25;28.8274
1998-11-24;28.4249
1998-11-21;28.2164
1998-11-20;28.693
1998-11-19;28.4211
1998-11-18;28.5126
1998-11-17;28.0577
1998-11-14;27.3899
1998-11-13;26.447
1998-11-12;25.8005
1998-11-11;25.828
1998-11-07;24.9691
1998-11-06;25.2496
1998-11-05;25.7187
1998-11-04;25.8571
1998-11-03;26.4558
1998-11-01;26.8408
1998-10-31;26.8408
1998-10-30;26.9294
1998-10-29;27.3364
1998-10-28;27.7822
1998-10-27;28.0459
1998-10-24;28.2645
1998-10-23;28.4233
1998-10-22;28.7574
1998-10-21;28.7099
1998-10-20;29.0838
1998-10-17;26.474
1998-10-16;23.1686
1998-10-15;22.1702
1998-10-14;25.4706
1998-10-13;26.8319
1998-10-10;27.1498
1998-10-09;26.8703
1998-10-08;26.5592
1998-10-07;26.6151
1998-10-06;26.7889
1998-10-03;27.174
1998-10-02;27.1325
1998-10-01;27.1509
1998-09-30;27.4574
1998-09-29;27.2108
1998-09-26;26.9355
1998-09-25;26.3261
1998-09-24;26.6075
1998-09-23;27.1862
1998-09-22;27.5493
1998-09-19;27.5394
1998-09-18;24.528
1998-09-17;20.8304
1998-09-16;16.1159
1998-09-15;14.5234
1998-09-12;19.3306
1998-09-11;21.5449
1998-09-10;26.1428
1998-09-09;34.5799
1998-09-08;31.5914
1998-09-05;28.4175
1998-09-04;22.497
1998-09-03;21.4552
1998-09-02;18.2361
1998-09-01;15.6093
1998-08-29;13.0828
1998-08-28;12.8888
1998-08-27;12.87
1998-08-26;12.8755
1998-08-25;11.6725
1998-08-22;11.4245
1998-08-21;11.3613
1998-08-20;11.2972
1998-08-19;11.1241
1998-08-18;10.3902
1998-08-15;10.22
1998-08-14;10.2116
1998-08-13;10.2383
1998-08-12;10.2245
1998-08-11;10.1964
1998-08-08;10.2201
1998-08-07;10.2276
1998-08-06;10.2427
1998-08-05;10.1752
1998-08-04;10.1933
1998-08-01;10.2171
1998-07-31;10.2447
1998-07-30;10.2734
1998-07-29;10.3283
1998-07-28;10.3196
1998-07-25;10.2795
1998-07-24;10.2138
1998-07-23;10.2115
1998-07-22;10.2391
1998-07-21;10.2244
1998-07-18;10.1954
1998-07-17;10.1607
1998-07-16;10.1562
1998-07-15;10.1819
1998-07-14;10.1722
1998-07-11;10.1169
1998-07-10;10.1537
1998-07-09;10.1697
1998-07-08;10.1821
1998-07-07;10.2087
1998-07-04;10.291
1998-07-03;10.2945
1998-07-02;10.3369
1998-07-01;10.3292
1998-06-30;10.2961
1998-06-27;10.3659
1998-06-26;10.3502
1998-06-25;10.3041
1998-06-24;10.3524
1998-06-23;10.3082
1998-06-20;10.336
1998-06-19;10.2989
1998-06-18;10.2174
1998-06-17;10.1271
1998-06-16;10.0759
1998-06-12;10.05
1998-06-11;10.0974
1998-06-10;10.0779
1998-06-09;10.0701
1998-06-06;10.095
1998-06-05;10.0997
1998-06-04;10.0913
1998-06-03;10.0974
1998-06-02;10.0428
1998-06-01;10.0196
1998-05-30;10.0196
1998-05-29;10.0617
1998-05-28;10.0644
1998-05-27;10.0316
1998-05-26;10.0369
1998-05-23;10.0252
1998-05-22;10.0552
1998-05-21;10.0041
1998-05-20;9.9914
1998-05-19;9.9684
1998-05-16;10.0282
1998-05-15;9.9871
1998-05-14;10.0346
1998-05-13;10.0346
1998-05-09;10.1087
1998-05-08;10.1946
1998-05-07;10.1723
1998-05-06;10.2228
1998-05-01;10.2462
1998-04-30;10.2096
1998-04-29;10.2601
1998-04-28;10.2265
1998-04-25;10.2112
1998-04-24;10.2359
1998-04-23;10.2861
1998-04-22;10.2878
1998-04-21;10.3235
1998-04-18;10.3654
1998-04-17;10.311
1998-04-16;10.3203
1998-04-15;10.2041
1998-04-14;10.2334
1998-04-11;10.2368
1998-04-10;10.238
1998-04-09;10.2102
1998-04-08;10.1999
1998-04-07;10.1434
